RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,Class
-0.06032147603564088,0.0942350368226013,0.46432507473647017,0.30900135841020004,-1.0169441659591507,0.06736526249545018,-0.041681764437081326,-0.3541817159606787,0.32789918400710955,3
1.208348295298693,-2.892958813463534,-0.6655800982216732,0.17761594592677638,1.0564641636510501,0.08094770378343677,2.094393872302387,-0.3541817159606787,-0.6017261981356682,5
-0.49988874892049734,-0.14764300773497957,0.6560665586323977,0.1213079120053089,-0.20140355631246706,0.1760247927993429,-0.6346137917170772,-0.3541817159606787,2.3937333665466154,2
-0.28903940664237415,1.847850859865068,-1.836572732014658,0.6280802172985158,0.4344416647679859,-0.7068338909197849,-0.19371561758579883,2.604164298546328,-0.6017261981356682,7
-0.1782541590047216,-0.9821222614586381,0.6218270079366962,-0.2916176700854522,0.8491233306900419,0.08094770378343677,-0.27733423681759256,-0.3541817159606787,-0.6017261981356682,1
-0.4570041369316902,1.8115691531814315,-1.836572732014658,0.9846977654678094,0.5312007201498055,-0.7068338909197849,-0.35335116339195066,2.6805087118239284,-0.6017261981356682,7
1.1225790713211583,1.0859350195086868,0.8341122222500444,-1.1925462128289313,-1.6251439426448067,-0.7068338909197849,0.4752333362685552,-0.3541817159606787,-0.6017261981356682,3
-0.796507315176076,-0.4862722701155954,0.6149790977975561,0.08376922272433059,0.6141370533342166,0.23035455795128912,-0.6878256403191276,-0.3541817159606787,-0.6017261981356682,2
-0.6964432205356847,-0.49836617234347425,0.560195816684434,0.027461188802863107,0.29621444279398035,0.10811258635940994,-0.5661985578001548,-0.3541817159606787,-0.6017261981356682,2
-0.5249047725805356,-0.679774705761661,-1.836572732014658,0.6843882512199833,1.6646639403367058,0.6106629140149135,0.9921484369741917,-0.3541817159606787,-0.6017261981356682,5
-0.5999528435608885,1.8357569576371893,-1.836572732014658,0.7594656297819399,0.6003143311368083,-0.7068338909197849,-0.14810546164118343,2.279700542116527,-0.6017261981356682,7
0.5579316801357135,1.376188672977785,-1.836572732014658,-1.6993185181221377,1.111755052440664,-0.7068338909197849,1.7903261660049548,-0.3541817159606787,-0.6017261981356682,6
0.2827554198744987,0.045859427911085986,0.7861768512760626,-0.38546439328789794,-0.17375811191766988,0.06736526249545018,-0.4977833238832311,-0.3541817159606787,0.8443577296419863,2
0.06475864226494737,1.1705923351038408,-1.836572732014658,0.6656189065794941,0.25474627620177476,1.2082903306863229,-1.8204778462770672,5.142616040026534,-0.6017261981356682,7
1.0939893299952868,-0.5467417812549895,-1.6105916974230294,0.08376922272433059,0.9873505526640474,-0.5302621541759593,1.8283346292921332,-0.3541817159606787,2.290441657419641,5
1.4620822495655441,1.218967944015356,-1.836572732014658,-0.8734673539406157,-0.007885445548847523,-0.5710094780399191,2.018376945728029,-0.3541817159606787,0.22460747488013427,2
0.5472105271385316,1.6301606197632448,0.7313935701629405,-2.206090823415345,-0.9063623883799424,-0.666086567055825,0.10275039605419915,-0.3541817159606787,-0.6017261981356682,1
-0.16753300600753968,-0.2564881277858912,0.6903061093280989,-0.3291563593664305,-0.09082177873325871,0.06736526249545018,-0.49018163122579544,-0.3541817159606787,-0.6017261981356682,1
-0.5213310549148612,-0.5830234879386281,0.6355228282149767,-0.38546439328789794,0.10269633203036084,0.05378282120746373,-0.2013173102432345,-0.3541817159606787,-0.6017261981356682,2
0.268460549211563,1.8962264687765855,-1.3024357411617176,0.5154641494555808,-0.24287172290467265,-0.7068338909197849,0.8249111985106029,-0.3541817159606787,-0.6017261981356682,6
-0.024584299378341286,-0.510460074571353,0.7656331208586418,-0.7233125968167025,0.5450234423471942,0.05378282120746373,-0.36855454870682197,-0.3541817159606787,0.6377743113880354,2
-0.4391355486030801,-0.11136130105134309,0.587587457240995,0.2714626691292222,-0.18758083411505866,0.21677211666330268,-0.5738002504575905,-0.3541817159606787,-0.6017261981356682,2
-0.20684390033059302,-0.8611832391798455,0.5054125355713118,-0.49808046113083293,0.724718830913425,0.09453014507142336,-0.17091053961349045,-0.3541817159606787,-0.6017261981356682,1
-0.20327018266483926,-0.3290515411531663,0.6355228282149767,-0.7796206307381699,0.7800097197030194,0.06736526249545018,-0.4749782459109241,-0.3541817159606787,-0.6017261981356682,1
-0.21041761799634678,-0.03879788768406797,0.6697623789106782,-0.5168498057713221,0.15798722081997485,0.06736526249545018,-0.45217316793861706,-0.3541817159606787,0.5344826022610601,1
0.21128106655989953,-0.595117390166507,0.6697623789106782,0.17761594592677638,-0.22904900070726425,0.08094770378343677,-0.23932577353041284,-0.3541817159606787,0.6377743113880354,2
1.3012649546076562,-0.2685820300137722,0.6834581991889588,-0.5919271843332787,0.10269633203036084,0.026617938631490545,-0.2621308515027212,-0.3541817159606787,-0.6017261981356682,2
-0.1782541590047216,-0.7523381191289339,0.6697623789106782,-0.3666950486474088,0.4620871091628027,0.10811258635940994,-0.2317240808729772,-0.3541817159606787,-0.6017261981356682,1
0.20055991356263822,-0.280675932241651,0.4711729848756106,-0.5356191504118113,0.06122816543815524,0.06736526249545018,-0.026478379122209978,-0.3541817159606787,1.0509411478959367,1
-0.7857861621788941,-0.40161495452044144,0.6218270079366962,0.10253856736481974,0.5864916089393999,0.2031896753753161,-0.7866476448657934,-0.3541817159606787,-0.6017261981356682,2
0.10049581892224697,-0.595117390166507,0.7245456600238004,-0.6670045628952349,-0.5469716112475006,0.16244235151135633,0.07234362542445646,-0.3541817159606787,1.6706914026577886,2
1.3691655902565016,1.134310628420202,0.7998726715543432,-1.0799301449859962,-1.8186620534084261,-0.5030972715999861,0.21677578591573693,-0.3541817159606787,-0.6017261981356682,1
-0.12107467635305813,-0.2564881277858912,0.48486880515389114,-0.2540789808044739,0.11651905422776924,0.09453014507142336,-0.20891900290067017,-0.3541817159606787,-0.6017261981356682,1
0.3506560555233441,0.5779911259377652,0.71769774988466,-0.5356191504118113,-0.7681351664059173,-0.6253392431918654,0.019131776822405407,-0.3541817159606787,-0.6017261981356682,1
-0.9573246101339639,0.8682447794068635,-1.836572732014658,2.2797825456615604,0.9873505526640474,-0.5981743606158922,0.15596224465625022,0.8100705865227239,-0.08526765250079163,7
1.2119220129643675,-0.36533324783680493,0.6149790977975561,-1.061160800345507,-0.6575533888267089,-0.39443774129609355,0.7260891939639378,-0.3541817159606787,1.0509411478959367,1
-0.3712349129541553,-0.510460074571353,0.5396520862670133,0.6093108726580266,0.06122816543815524,0.18960723408732952,-0.5205884018555395,-0.3541817159606787,-0.6017261981356682,2
-2.13665143982493,-0.5225539767992319,0.5396520862670133,-0.6482352182547457,0.4206189425705971,0.13527746893538314,-0.3913596266791303,-0.3541817159606787,2.600316784800566,1
-0.15681185301035772,-1.1756246971047037,0.019210915692353135,-0.3291563593664305,1.415854940783492,0.05378282120746373,0.14836055199881454,-0.3541817159606787,1.8772748209117391,1
-0.4641515722631977,1.376188672977785,-1.836572732014658,0.9659284208273202,0.8491233306900419,-0.7068338909197849,-0.2621308515027212,2.642336505185128,0.12131576575315903,7
-0.7750650091817122,-0.7644320213568149,0.6355228282149767,0.2902320137697113,0.40679622037318874,0.16244235151135633,-0.6042070210873333,-0.3541817159606787,2.0838582391656897,1
-0.18540159433614978,-0.7402442169010551,0.587587457240995,-0.44177242720936544,0.7800097197030194,0.08094770378343677,-0.3609528560493863,-0.3541817159606787,-0.6017261981356682,1
0.8759925523856561,-0.6918686079895398,-0.7340591996130758,1.322545968996614,-0.6851988332215061,0.3254316469671953,0.634868882074707,0.10388476370492233,4.666150967340073,5
-0.6785746322069953,0.9408081927741365,-1.836572732014658,2.486245336706941,1.0841096080458472,-0.6525041257678386,0.13315716668394184,0.4092624168153231,0.32789918400710955,7
-0.16038557067611148,-1.0425917725980323,0.5738916369627145,-0.06638553439958268,0.6556052199264223,0.06736526249545018,-0.2469274661878499,-0.3541817159606787,-0.6017261981356682,1
0.11121697191942892,-0.20811251887437587,0.7382414803020806,-0.272848325444963,-0.3810989448786782,0.08094770378343677,-0.3381477780770793,-0.3541817159606787,-0.6017261981356682,2
-0.7250329618614768,-0.002516181000431483,0.49171671529303124,-0.4605417718498546,0.019759998845949655,0.09453014507142336,-0.41416470465143734,-0.3541817159606787,-0.6017261981356682,3
1.8123065808071117,0.360300885835942,0.7108498397455199,-1.7931652413245835,-1.2795758877097732,-0.5845919193279057,0.9085298177423979,-0.3541817159606787,1.0509411478959367,1
-0.3283503009654275,-0.6676808035337821,0.5464999964061534,-0.2540789808044739,0.5035552757550084,0.05378282120746373,-0.33054608541964364,-0.3541817159606787,-0.6017261981356682,1
0.025447747941894017,-0.9700283592307593,0.05345046638805433,-1.1925462128289313,1.567904884954906,-0.23144844584025456,0.42202148766650416,-0.3541817159606787,1.464107984403838,2
-0.8787028214878572,-0.15973690996286055,0.5259562659887328,-0.47931111649034375,0.08887360983295242,0.05378282120746373,-0.2241223882155415,-0.3541817159606787,-0.6017261981356682,1
-0.6785746322069953,0.8682447794068635,-1.836572732014658,2.6551694384713427,-0.09082177873325871,-0.5981743606158922,0.23958086388804395,1.668945235895726,-0.6017261981356682,7
-0.3640874776227271,-0.6434929990780224,0.6423707383541172,0.19638529056726553,0.3929734981757803,0.12169502764739654,-0.5738002504575905,-0.3541817159606787,-0.6017261981356682,2
-0.16038557067611148,-0.9337466525471206,0.6012832775192756,-0.3103870147259413,0.5588461645446027,0.12169502764739654,-0.1329020763263121,-0.3541817159606787,0.8443577296419863,1
2.133941170722808,0.49333381034261126,0.14932120833601809,-0.5543884950523004,-2.1089392195538457,-0.5981743606158922,1.4634533817352129,-0.3541817159606787,-0.6017261981356682,2
-0.5463470785749789,-0.5225539767992319,0.34106269223194563,-0.44177242720936544,0.40679622037318874,0.08094770378343677,-0.041681764437081326,-0.3541817159606787,1.8772748209117391,2
-0.5963791258951348,-0.46208446565983774,0.49171671529303124,-0.38546439328789794,0.4620871091628027,-0.0005469439444826411,-0.21652069555810582,-0.3541817159606787,-0.6017261981356682,3
-0.8715553861564289,-0.22020642110225472,0.5533479065452939,0.008691844162373948,0.7938324419004278,-0.1907011219762948,-0.6346137917170772,-0.3541817159606787,-0.6017261981356682,2
-0.25330222998507457,-0.1839247144186182,0.6423707383541172,-0.4230030825688763,0.5588461645446027,0.040200379919477135,-0.6042070210873333,-0.3541817159606787,-0.6017261981356682,1
-0.7143118088642949,0.6021789303935229,0.5738916369627145,-0.4042337379283871,0.28239172059657197,-0.20428356326428138,-0.7030290256339989,-0.3541817159606787,0.8443577296419863,2
0.08620094825931127,-0.34114544338104513,0.10823374750117648,-0.34792570400691963,0.24092355400436638,0.040200379919477135,0.15596224465625022,-0.3541817159606787,-0.6017261981356682,1
-0.09605865269294048,-0.8369954347240879,0.5122604457104523,-0.5168498057713221,0.37915077597839153,0.13527746893538314,-0.07969022772426103,-0.3541817159606787,2.4970250756735908,1
1.101136765326715,0.7352118549001921,0.7382414803020806,-1.6617798288411598,-1.2242849989201592,-0.5574270367519325,0.5968604187875286,-0.3541817159606787,-0.6017261981356682,3
-1.4433502126733018,1.0012777039135328,0.27943150097968306,1.1536218672322118,-0.5469716112475006,0.7872346507587391,-1.356774594173481,-0.3541817159606787,-0.6017261981356682,2
1.0225149766806876,0.3240191791523033,0.6218270079366962,-0.6482352182547457,-0.9892987215643536,-0.5845919193279057,0.4068181023516328,-0.3541817159606787,-0.6017261981356682,1
0.08977466592498567,1.0859350195086868,0.3958459733450675,1.41639269219906,-1.9707119975798402,1.2762025371262558,-2.3373929469827037,2.7568531251015282,-0.6017261981356682,7
-1.0073566574541992,1.158498432875962,-1.836572732014658,2.242243856380582,0.5864916089393999,-0.6525041257678386,0.16356393731368588,0.867328896480924,-0.6017261981356682,7
3.052386610815495,0.6868362459886769,0.6971540194672393,-1.4177783485148008,-1.5283848872630066,-0.6796690083438117,0.7260891939639378,-0.3541817159606787,0.43119089313408493,1
-0.2783182536451922,-0.4862722701155954,0.587587457240995,0.42161742625313503,0.07505088763556365,0.026617938631490545,-0.32294439276220793,-0.3541817159606787,0.12131576575315903,1
-0.13536954701599382,-0.6918686079895398,0.5464999964061534,-0.44177242720936544,0.40679622037318874,0.12169502764739654,-0.2317240808729772,-0.18240678608607833,1.6706914026577886,1
-0.5999528435608885,-0.02670398545618914,0.5533479065452939,0.10253856736481974,-0.0355308899436447,0.2031896753753161,-0.5966053284298976,-0.3541817159606787,0.43119089313408493,2
-0.29618684197380235,-1.2965637193834942,0.026058825831493555,0.30900135841020004,0.2685689983991832,0.24393699923927573,0.27758932717522367,-0.3541817159606787,-0.6017261981356682,2
-0.017436864046913105,0.009577721227447347,0.12877747791859745,-0.5168498057713221,0.2271008318069776,0.040200379919477135,0.12555547402650616,-0.3541817159606787,-0.6017261981356682,1
-0.103206088024448,-0.41370885674832025,0.5533479065452939,-0.34792570400691963,0.25474627620177476,0.10811258635940994,-0.2849359294750282,-0.3541817159606787,-0.6017261981356682,1
-0.20684390033059302,-0.510460074571353,0.6286749180758366,-0.1977709468830064,0.4344416647679859,0.06736526249545018,-0.35335116339195066,-0.3541817159606787,0.5344826022610601,1
0.7401912810879653,0.674742343760798,-0.9121048632307226,0.30900135841020004,-1.2657531655123646,-0.1771186806883082,1.2886144506141897,-0.3541817159606787,1.2575245661498873,2
0.31134516120029077,0.08214113459472247,0.5464999964061534,-0.21654029152349555,-1.0031214437617424,0.040200379919477135,0.10275039605419915,-0.3541817159606787,-0.6017261981356682,1
-0.21041761799634678,0.07004723236684364,0.7245456600238004,-0.5543884950523004,0.4344416647679859,0.09453014507142336,-0.6346137917170772,-0.3541817159606787,-0.6017261981356682,1
-2.4368437237463416,0.3240191791523033,0.35475851251022616,0.6468495619390049,0.185632665214772,1.6836757757658534,-2.6110538826503937,1.9170645790479264,-0.6017261981356682,7
-0.3354977362968557,1.6059728153074873,-1.836572732014658,1.0034671101082986,0.4759098313601915,-0.7068338909197849,-0.25452915884528554,2.6805087118239284,0.22460747488013427,7
0.9117297290430351,0.1547045479619976,-0.40535951293434325,0.3840787369721567,-0.6851988332215061,0.013035497343503951,0.5360468775280419,0.1611430736631225,1.1542328570229121,2
0.34350862019191597,0.5658972237098864,0.5807395471018546,-0.272848325444963,-1.1966395545253619,-0.014129385232469234,-0.06448684240938969,-0.14423457944727822,-0.6017261981356682,1
0.13623299557954657,-0.2685820300137722,0.6492186484932573,-0.7420819414571915,0.2132781096095692,0.06736526249545018,-0.34574947073451495,-0.18240678608607833,1.1542328570229121,2
1.283396366279046,0.10632893905048013,0.8067205816934834,-1.0986994896264854,-1.2242849989201592,-0.39443774129609355,0.5132417995557336,-0.3541817159606787,0.5344826022610601,1
-0.30690799497098425,1.5455033041680908,-1.836572732014658,1.641624827884929,0.8353006084926334,-0.7068338909197849,0.06474193276701944,0.9055011031197242,-0.6017261981356682,7
-0.12107467635305813,0.2635496680129092,0.6629144687715378,-1.5303944163577357,0.44826438696539433,-0.6253392431918654,0.04953854745214809,-0.3541817159606787,-0.6017261981356682,3
-0.5642156669035889,-0.014610083228310313,0.48486880515389114,-0.34792570400691963,-0.04935361214105311,-0.0005469439444826411,-0.16330884695605477,-0.3541817159606787,-0.6017261981356682,3
0.4042618205093332,-0.2685820300137722,0.44378134431904953,-0.34792570400691963,-0.4363898336682922,0.10811258635940994,0.20917409325830127,-0.3541817159606787,0.5344826022610601,1
-1.0681098577716164,1.7269118375862775,-1.836572732014658,1.7917795850088423,1.4435003851782893,-0.7068338909197849,-0.3609528560493863,0.7146400699257238,-0.6017261981356682,7
-1.0895521637659804,2.089728904422651,-1.836572732014658,1.4727007261205272,1.1394004968354614,-0.7068338909197849,-0.39896131933656603,0.848242793161524,-0.6017261981356682,7
0.3685246438520336,0.8803386816347424,-1.836572732014658,1.1723912118727005,0.08887360983295242,-0.7068338909197849,1.5318686156521366,-0.3541817159606787,-0.6017261981356682,6
-0.5785105375665247,1.158498432875962,-1.836572732014658,0.8908510422653636,1.2914504410068752,-0.7068338909197849,-0.2925376221324639,2.642336505185128,-0.6017261981356682,7
-1.77570595558618,-0.4862722701155954,-1.836572732014658,2.955478952719169,-3.035061606779738,7.727862148919882,-1.447994906062711,-0.3541817159606787,-0.6017261981356682,5
-0.6571323262126314,-0.8611832391798455,0.44378134431904953,0.04623053344335226,0.8353006084926334,0.2031896753753161,-0.4749782459109241,-0.3541817159606787,-0.6017261981356682,2
-0.796507315176076,-0.22020642110225472,0.45062925445818963,0.008691844162373948,0.5864916089393999,-0.1771186806883082,-0.49018163122579544,-0.3541817159606787,-0.6017261981356682,2
1.0296624120121158,0.2635496680129092,1.23813892045932,-0.6857739075357241,-1.2381077211175675,-0.6253392431918654,-0.08729192038169671,-0.3541817159606787,-0.6017261981356682,1
3.041665457818313,-2.651080768905951,-1.836572732014658,-1.305162280671866,0.7385415531108138,-0.7068338909197849,4.420511825477753,-0.3541817159606787,-0.6017261981356682,2
-0.8644079508249214,-0.8490893369519668,0.5328041761278729,0.17761594592677638,0.724718830913425,0.2031896753753161,-0.5890036357724618,-0.3541817159606787,1.8772748209117391,1
-2.4940232063980052,4.786669101239686,-1.836572732014658,-2.112244100212899,3.7795404365391123,-0.7068338909197849,-1.6836473784432215,-0.3541817159606787,-0.6017261981356682,6
1.2119220129643675,-0.44999056343195676,0.6629144687715378,-1.1174688342669745,-0.49168072245790617,-0.4487675064480398,0.7488942719362448,-0.3541817159606787,1.1542328570229121,1
1.2119220129643675,-0.44999056343195676,0.6629144687715378,-1.1174688342669745,-0.6299079444319118,-0.4487675064480398,0.7488942719362448,-0.3541817159606787,1.1542328570229121,1
0.11836440725093644,-0.014610083228310313,0.8272643121109043,-0.2540789808044739,-0.408744389273495,-0.014129385232469234,-0.4445714752811814,-0.3541817159606787,-0.6017261981356682,2
0.32921374952898025,0.21517405910139173,0.6423707383541172,-0.6670045628952349,-0.04935361214105311,-0.5166797128879727,-0.07969022772426103,-0.3541817159606787,-0.6017261981356682,1
-0.07104262903282282,-0.2564881277858912,0.5464999964061534,-0.103924223680561,-0.04935361214105311,0.09453014507142336,-0.33054608541964364,-0.3541817159606787,-0.6017261981356682,1
-0.7286066795272306,1.9204142732323433,-1.836572732014658,1.9607036867732444,0.5173779979523971,-0.638921684479852,-0.026478379122209978,0.6573817599675236,-0.6017261981356682,7
2.3662328189952953,-2.3850149198926123,-1.836572732014658,0.7782349744224286,-0.6713761110241173,0.39334385340712824,3.325868082806993,-0.3541817159606787,2.9101919121814923,2
-0.13179582935024006,0.1305167435062378,0.49856462543217167,0.10253856736481974,-0.8787169439851257,0.08094770378343677,-0.056885149751954016,-0.3541817159606787,-0.6017261981356682,3
-0.796507315176076,-0.7281503146731763,0.5738916369627145,0.815773663703407,0.25474627620177476,0.23035455795128912,-0.680223947661692,-0.3541817159606787,-0.6017261981356682,2
1.3012649546076562,0.39658259251957845,-1.1449338079614915,-0.1977709468830064,-0.6713761110241173,-0.2586133284162277,1.7295126247454682,-0.3541817159606787,-0.6017261981356682,2
-0.7250329618614768,-0.11136130105134309,0.5807395471018546,-0.2353096361639847,-0.007885445548847523,0.05378282120746373,-0.4065630119940017,-0.3541817159606787,-0.6017261981356682,3
-0.24972851231940016,-0.14764300773497957,0.6286749180758366,-0.6106965289737679,0.5726688867420111,0.08094770378343677,-0.5281900945129752,-0.3541817159606787,-0.6017261981356682,1
1.283396366279046,0.07004723236684364,0.7245456600238004,-1.061160800345507,-0.9201851105773312,-0.4623499477360264,0.5664536481577847,-0.3541817159606787,0.12131576575315903,1
0.6472746217790022,-0.1839247144186182,-1.836572732014658,0.5530028387365591,0.4897325535575999,-0.0684591503844156,1.866343092579313,-0.3541817159606787,-0.6017261981356682,5
4.689149301720007,-3.2557758802999053,-1.836572732014658,1.1911605565131902,-3.96118399400563,0.08094770378343677,3.3714782387516085,5.657940829650335,2.290441657419641,2
-0.6714271968754878,-0.0750795943677066,0.6149790977975561,0.04623053344335226,0.06122816543815524,-0.09562403296038871,-0.4977833238832311,-0.3541817159606787,-0.6017261981356682,2
0.3041977258688626,0.19098625464563407,0.45747716459733007,-0.44177242720936544,-0.8234260551955312,0.09453014507142336,0.03433516213727675,-0.3541817159606787,-0.6017261981356682,1
-0.23543364165638508,-0.7039625102174186,0.560195816684434,-0.6106965289737679,0.821477886295225,0.05378282120746373,-0.23932577353041284,-0.3541817159606787,-0.6017261981356682,1
1.419197637576737,0.3723947880638208,0.7930247614152028,-1.3990090038743117,-1.2657531655123646,-0.4759323890240129,0.6652756527044511,-0.3541817159606787,-0.6017261981356682,1
-0.5106099019176793,-0.22020642110225472,0.6081311876584157,-0.16023225760202847,0.03358272104335807,0.05378282120746373,-0.32294439276220793,-0.3541817159606787,0.43119089313408493,3
-0.0067157110496518105,-0.11136130105134309,0.7998726715543432,-0.4042337379283871,0.14416449862256642,-0.0005469439444826411,-0.5661985578001548,-0.3541817159606787,-0.6017261981356682,2
-0.42484067794014435,-0.679774705761661,0.6149790977975561,-0.2916176700854522,-0.09082177873325871,0.12169502764739654,-0.056885149751954016,-0.3541817159606787,-0.6017261981356682,3
-0.7429015501901663,-0.6313990968501435,0.5191083558495924,-0.02884684511860437,0.5312007201498055,-0.1092064742483753,-0.45217316793861706,-0.3541817159606787,-0.6017261981356682,2
-0.8036547505075835,-0.36533324783680493,0.49856462543217167,0.21515463520775469,0.8076551640978362,-0.6117568019038788,-0.3609528560493863,-0.3541817159606787,1.3608162752768627,2
-1.0681098577716164,0.7110240504444345,-0.0013328147250675213,3.8188688061816705,-3.8506022164264215,1.5750162454619605,-2.2765794057232167,3.8447610143073314,-0.6017261981356682,5
-0.9180137158109105,0.5417094192541265,-1.836572732014658,2.0170117206947125,0.7661869975056307,-0.5166797128879727,0.41441979500906845,1.1917926529107248,-0.49843448900869286,7
3.3096942827480995,-2.9050527156914128,-1.836572732014658,-1.3427009699528443,0.5588461645446027,-0.7068338909197849,4.633359219885957,-0.3541817159606787,-0.6017261981356682,2
0.12551184258228526,0.2635496680129092,0.8135684918326238,-0.3666950486474088,-0.9892987215643536,0.026617938631490545,-0.41416470465143734,-0.3541817159606787,2.7036084939275415,2
0.1683964545710924,-0.0750795943677066,0.5122604457104523,-0.06638553439958268,-0.5746170556422977,-0.014129385232469234,-0.2013173102432345,-0.3541817159606787,-0.6017261981356682,2
-0.6964432205356847,0.1305167435062378,0.5944353673801351,0.14007725664579807,0.4344416647679859,-0.1771186806883082,-0.8246561081529724,-0.3541817159606787,-0.6017261981356682,1
-0.04602660537270517,0.3482069836080632,0.8546559526674654,0.14007725664579807,-1.1966395545253619,0.026617938631490545,-0.4977833238832311,-0.3541817159606787,0.9476494387689613,2
-0.27474453597943843,-0.7765259235846937,0.6423707383541172,-0.3291563593664305,0.15798722081997485,0.09453014507142336,-0.12530038366887641,-0.3541817159606787,-0.6017261981356682,1
-0.617821431889578,1.146404530648081,-1.836572732014658,2.3923986135044952,0.24092355400436638,-0.7068338909197849,0.4448265656388112,0.6764678632869237,-0.6017261981356682,7
-0.8536867978278189,1.7390057398141565,0.6766102890498183,0.5154641494555808,-1.1137032213409508,-0.48951483031199955,-1.1439271997652773,-0.3541817159606787,0.6377743113880354,2
0.0004317242817763672,0.009577721227447347,0.8888955033631666,-0.5356191504118113,-0.25669444510208106,0.08094770378343677,-0.5433934798278465,-0.3541817159606787,-0.6017261981356682,2
-0.21399133566210055,-1.0304978703701535,0.5396520862670133,-0.16023225760202847,0.9873505526640474,0.10811258635940994,-0.23932577353041284,-0.3541817159606787,0.01802405662618363,1
0.018300312610386487,0.360300885835942,-1.836572732014658,-1.6993185181221377,2.4525591055885925,-0.7068338909197849,1.6154872348839304,-0.3541817159606787,-0.6017261981356682,2
-0.4963150312547435,-0.6676808035337821,0.6012832775192756,0.3277707030506892,0.6417824977290139,0.1760247927993429,-0.6650205623468199,-0.3541817159606787,-0.6017261981356682,2
0.32921374952898025,0.6989301482165556,-0.19992220876013517,0.17761594592677638,-0.42256711147088377,-0.7068338909197849,0.5360468775280419,-0.3541817159606787,-0.6017261981356682,6
